"expansion_id","candidate_id","normalized_narrative_sha256","annotation_pass","sif_label","sif_evidence_excerpt","sif_rationale","hazard_energy_assessment","hazard_energy_evidence","personnel_exposure_assessment","personnel_exposure_evidence","barrier_failure_assessment","barrier_failure_evidence","credible_consequence_assessment","credible_consequence_evidence","uncertainty_reason","LSR01_target","LSR01_evidence","LSR01_violation_status","LSR01_unknown_reason","LSR02_target","LSR02_evidence","LSR02_violation_status","LSR02_unknown_reason","LSR03_target","LSR03_evidence","LSR03_violation_status","LSR03_unknown_reason","LSR04_target","LSR04_evidence","LSR04_violation_status","LSR04_unknown_reason","LSR05_target","LSR05_evidence","LSR05_violation_status","LSR05_unknown_reason","LSR06_target","LSR06_evidence","LSR06_violation_status","LSR06_unknown_reason","LSR07_target","LSR07_evidence","LSR07_violation_status","LSR07_unknown_reason","LSR08_target","LSR08_evidence","LSR08_violation_status","LSR08_unknown_reason","LSR09_target","LSR09_evidence","LSR09_violation_status","LSR09_unknown_reason","annotation_status","label_provenance","annotation_version","annotator_model","annotator_id","annotated_at_utc"
"EXP-V0.4-0538","OSHA-SIR-2022075834","2a945d6b216ed111fa9ab9cefa9707ec976800064fb32fd86b3dac81486566e4","PASS1","NON_SIF_POTENTIAL","An employee was kneeling to turn off a valve at a gas meter. When he stood up, he felt pain in his neck, back, and legs. The employee then fell to the ground.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","UNKNOWN","","SUPPORTED","An employee was kneeling to turn off a valve at a gas meter. When he stood up, he felt pain in his neck, back, and legs. The employee then fell to the ground.","UNKNOWN","","NOT_SUPPORTED","An employee was kneeling to turn off a valve at a gas meter. When he stood up, he felt pain in his neck, back, and legs. The employee then fell to the ground.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0539","OSHA-SIR-2020088163","7390edbc268d8c6ea88f65794363b2f131dad3f2b9828230584664187ead53d8","PASS1","NON_SIF_POTENTIAL","An employee tripped and fell while carrying a medication tray. She landed on the ground and suffered a broken left patella.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","An employee tripped and fell while carrying a medication tray. She landed on the ground and suffered a broken left patella.","SUPPORTED","An employee tripped and fell while carrying a medication tray. She landed on the ground and suffered a broken left patella.","UNKNOWN","","NOT_SUPPORTED","An employee tripped and fell while carrying a medication tray. She landed on the ground and suffered a broken left patella.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0540","OSHA-SIR-2023010305","398ab88b32d7d7ebcaec01367e6826bfeec7cc66b97040d78c6e7059b7737777","PASS1","SIF_POTENTIAL","On January 11, 2023, at approximately 1:30 p.m., an employee and a non-employee were visually inspecting 70-foot-long wooden roof trusses from ground-level when the trusses collapsed and landed on both individuals. The employee sustained a fractured pelvis and broken ribs.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","On January 11, 2023, at approximately 1:30 p.m., an employee and a non-employee were visually inspecting 70-foot-long wooden roof trusses from ground-level when the trusses collapsed and landed on both individuals. The employee sustained a fractured pelvis and broken ribs.","SUPPORTED","On January 11, 2023, at approximately 1:30 p.m., an employee and a non-employee were visually inspecting 70-foot-long wooden roof trusses from ground-level when the trusses collapsed and landed on both individuals. The employee sustained a fractured pelvis and broken ribs.","SUPPORTED","On January 11, 2023, at approximately 1:30 p.m., an employee and a non-employee were visually inspecting 70-foot-long wooden roof trusses from ground-level when the trusses collapsed and landed on both individuals. The employee sustained a fractured pelvis and broken ribs.","SUPPORTED","On January 11, 2023, at approximately 1:30 p.m., an employee and a non-employee were visually inspecting 70-foot-long wooden roof trusses from ground-level when the trusses collapsed and landed on both individuals. The employee sustained a fractured pelvis and broken ribs.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","On January 11, 2023, at approximately 1:30 p.m., an employee and a non-employee were visually inspecting 70-foot-long wooden roof trusses from ground-level when the trusses collapsed and landed on both individuals. The employee sustained a fractured pelvis and broken ribs.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0541","OSHA-SIR-2025043125","29da7d5b9fbfd9e0f21dabdea0947956f5cd76b8c373757aa7e0531b14eb6673","PASS1","SIF_POTENTIAL","An employee was unloading a client vehicle when the vehicle started rolling. The employee ran to the front of the vehicle trying to stop it but he fell down and the vehicle then rolled over his foot. The employee sustained a fractured toe, a left tibia fracture and puncture of the skin. The employee was hospitalized.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was unloading a client vehicle when the vehicle started rolling. The employee ran to the front of the vehicle trying to stop it but he fell down and the vehicle then rolled over his foot. The employee sustained a fractured toe, a left tibia fracture and puncture of the skin. The employee was hospitalized.","SUPPORTED","An employee was unloading a client vehicle when the vehicle started rolling. The employee ran to the front of the vehicle trying to stop it but he fell down and the vehicle then rolled over his foot. The employee sustained a fractured toe, a left tibia fracture and puncture of the skin. The employee was hospitalized.","SUPPORTED","An employee was unloading a client vehicle when the vehicle started rolling. The employee ran to the front of the vehicle trying to stop it but he fell down and the vehicle then rolled over his foot. The employee sustained a fractured toe, a left tibia fracture and puncture of the skin. The employee was hospitalized.","SUPPORTED","An employee was unloading a client vehicle when the vehicle started rolling. The employee ran to the front of the vehicle trying to stop it but he fell down and the vehicle then rolled over his foot. The employee sustained a fractured toe, a left tibia fracture and puncture of the skin. The employee was hospitalized.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was unloading a client vehicle when the vehicle started rolling. The employee ran to the front of the vehicle trying to stop it but he fell down and the vehicle then rolled over his foot. The employee sustained a fractured toe, a left tibia fracture and puncture of the skin. The employee was hospitalized.","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was unloading a client vehicle when the vehicle started rolling. The employee ran to the front of the vehicle trying to stop it but he fell down and the vehicle then rolled over his foot. The employee sustained a fractured toe, a left tibia fracture and puncture of the skin. The employee was hospitalized.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0542","OSHA-SIR-2020065646","16f792997c66e1d8695f14d6a03131c4a09c2a31c9b8ef09bb558db30372356a","PASS1","SIF_POTENTIAL","An employee was changing the trash bag on a shim vacuum when he attempted to check the vacuum impeller for a clog. The moving impeller blades then amputated his right ring fingertip and 1 inch from his right index fingertip. The vacuum was energized at the time of the incident.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was changing the trash bag on a shim vacuum when he attempted to check the vacuum impeller for a clog. The moving impeller blades then amputated his right ring fingertip and 1 inch from his right index fingertip. The vacuum was energized at the time of the incident.","SUPPORTED","An employee was changing the trash bag on a shim vacuum when he attempted to check the vacuum impeller for a clog. The moving impeller blades then amputated his right ring fingertip and 1 inch from his right index fingertip. The vacuum was energized at the time of the incident.","SUPPORTED","An employee was changing the trash bag on a shim vacuum when he attempted to check the vacuum impeller for a clog. The moving impeller blades then amputated his right ring fingertip and 1 inch from his right index fingertip. The vacuum was energized at the time of the incident.","SUPPORTED","An employee was changing the trash bag on a shim vacuum when he attempted to check the vacuum impeller for a clog. The moving impeller blades then amputated his right ring fingertip and 1 inch from his right index fingertip. The vacuum was energized at the time of the incident.","","POSITIVE","An employee was changing the trash bag on a shim vacuum when he attempted to check the vacuum impeller for a clog. The moving impeller blades then amputated his right ring fingertip and 1 inch from his right index fingertip. The vacuum was energized at the time of the incident.","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was changing the trash bag on a shim vacuum when he attempted to check the vacuum impeller for a clog. The moving impeller blades then amputated his right ring fingertip and 1 inch from his right index fingertip. The vacuum was energized at the time of the incident.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was changing the trash bag on a shim vacuum when he attempted to check the vacuum impeller for a clog. The moving impeller blades then amputated his right ring fingertip and 1 inch from his right index fingertip. The vacuum was energized at the time of the incident.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0543","OSHA-SIR-2023065648","0f6da0089a5b551f1a5ffd622423c113ab7ad52a30ca98918f0de7e1753be302","PASS1","SIF_POTENTIAL","An employee was driving a utility vehicle tractor on the right side of the road to return to the farm after pulling plants. The vehicle drove onto a pile of asphalt with a white plastic covering, causing the vehicle to tip over. The handrail the employee was holding onto crushed her fingers. The employee suffered an open fracture to her left middle and ring fingers, that required partial amputation.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was driving a utility vehicle tractor on the right side of the road to return to the farm after pulling plants. The vehicle drove onto a pile of asphalt with a white plastic covering, causing the vehicle to tip over. The handrail the employee was holding onto crushed her fingers. The employee suffered an open fracture to her left middle and ring fingers, that required partial amputation.","SUPPORTED","An employee was driving a utility vehicle tractor on the right side of the road to return to the farm after pulling plants. The vehicle drove onto a pile of asphalt with a white plastic covering, causing the vehicle to tip over. The handrail the employee was holding onto crushed her fingers. The employee suffered an open fracture to her left middle and ring fingers, that required partial amputation.","SUPPORTED","An employee was driving a utility vehicle tractor on the right side of the road to return to the farm after pulling plants. The vehicle drove onto a pile of asphalt with a white plastic covering, causing the vehicle to tip over. The handrail the employee was holding onto crushed her fingers. The employee suffered an open fracture to her left middle and ring fingers, that required partial amputation.","SUPPORTED","An employee was driving a utility vehicle tractor on the right side of the road to return to the farm after pulling plants. The vehicle drove onto a pile of asphalt with a white plastic covering, causing the vehicle to tip over. The handrail the employee was holding onto crushed her fingers. The employee suffered an open fracture to her left middle and ring fingers, that required partial amputation.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was driving a utility vehicle tractor on the right side of the road to return to the farm after pulling plants. The vehicle drove onto a pile of asphalt with a white plastic covering, causing the vehicle to tip over. The handrail the employee was holding onto crushed her fingers. The employee suffered an open fracture to her left middle and ring fingers, that required partial amputation.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was driving a utility vehicle tractor on the right side of the road to return to the farm after pulling plants. The vehicle drove onto a pile of asphalt with a white plastic covering, causing the vehicle to tip over. The handrail the employee was holding onto crushed her fingers. The employee suffered an open fracture to her left middle and ring fingers, that required partial amputation.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0544","OSHA-SIR-2024032269","aca24468d9ab4ea3e931463227c8f4a14201d396c95719a4dd971101adbd7f9a","PASS1","SIF_POTENTIAL","An employee was using a crane to move a large steel plate in a choke with two chains. When the plate was set down, he unhooked the chains while between the plate and a steel beam (weighing 16,000 pounds). When he engaged the hoist to lift the chains away from the plate, one of the hooks caught the steel beam and caused it to roll into him, catching him between the beam and the frame of the crane with the beam trapping his left leg. This resulted in a leg fracture requiring surgery and hospitalization.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was using a crane to move a large steel plate in a choke with two chains. When the plate was set down, he unhooked the chains while between the plate and a steel beam (weighing 16,000 pounds). When he engaged the hoist to lift the chains away from the plate, one of the hooks caught the steel beam and caused it to roll into him, catching him between the beam and the frame of the crane with the beam trapping his left leg. This resulted in a leg fracture requiring surgery and hospitalization.","SUPPORTED","An employee was using a crane to move a large steel plate in a choke with two chains. When the plate was set down, he unhooked the chains while between the plate and a steel beam (weighing 16,000 pounds). When he engaged the hoist to lift the chains away from the plate, one of the hooks caught the steel beam and caused it to roll into him, catching him between the beam and the frame of the crane with the beam trapping his left leg. This resulted in a leg fracture requiring surgery and hospitalization.","SUPPORTED","An employee was using a crane to move a large steel plate in a choke with two chains. When the plate was set down, he unhooked the chains while between the plate and a steel beam (weighing 16,000 pounds). When he engaged the hoist to lift the chains away from the plate, one of the hooks caught the steel beam and caused it to roll into him, catching him between the beam and the frame of the crane with the beam trapping his left leg. This resulted in a leg fracture requiring surgery and hospitalization.","SUPPORTED","An employee was using a crane to move a large steel plate in a choke with two chains. When the plate was set down, he unhooked the chains while between the plate and a steel beam (weighing 16,000 pounds). When he engaged the hoist to lift the chains away from the plate, one of the hooks caught the steel beam and caused it to roll into him, catching him between the beam and the frame of the crane with the beam trapping his left leg. This resulted in a leg fracture requiring surgery and hospitalization.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was using a crane to move a large steel plate in a choke with two chains. When the plate was set down, he unhooked the chains while between the plate and a steel beam (weighing 16,000 pounds). When he engaged the hoist to lift the chains away from the plate, one of the hooks caught the steel beam and caused it to roll into him, catching him between the beam and the frame of the crane with the beam trapping his left leg. This resulted in a leg fracture requiring surgery and hospitalization.","ESTABLISHED","","POSITIVE","An employee was using a crane to move a large steel plate in a choke with two chains. When the plate was set down, he unhooked the chains while between the plate and a steel beam (weighing 16,000 pounds). When he engaged the hoist to lift the chains away from the plate, one of the hooks caught the steel beam and caused it to roll into him, catching him between the beam and the frame of the crane with the beam trapping his left leg. This resulted in a leg fracture requiring surgery and hospitalization.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0545","OSHA-SIR-20191213288","99f292fa004204213f3e435b39c00fdddbad995093267ecc8c0d5763618a83e7","PASS1","NON_SIF_POTENTIAL","A boiler operator was sitting on a bucket, watching the boiler feed system. He fell while standing up, landing on the floor and breaking his left hip.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","A boiler operator was sitting on a bucket, watching the boiler feed system. He fell while standing up, landing on the floor and breaking his left hip.","SUPPORTED","A boiler operator was sitting on a bucket, watching the boiler feed system. He fell while standing up, landing on the floor and breaking his left hip.","UNKNOWN","","NOT_SUPPORTED","A boiler operator was sitting on a bucket, watching the boiler feed system. He fell while standing up, landing on the floor and breaking his left hip.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0546","OSHA-SIR-2017067183","0c6644fc8f249cf17db63c438f1b2d2b7c905cec56568c1f662aa055e3f3c76b","PASS1","SIF_POTENTIAL","An employee fell three stories down an unguarded elevator shaft and sustained a broken right ankle and various back injuries.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee fell three stories down an unguarded elevator shaft and sustained a broken right ankle and various back injuries.","SUPPORTED","An employee fell three stories down an unguarded elevator shaft and sustained a broken right ankle and various back injuries.","SUPPORTED","An employee fell three stories down an unguarded elevator shaft and sustained a broken right ankle and various back injuries.","SUPPORTED","An employee fell three stories down an unguarded elevator shaft and sustained a broken right ankle and various back injuries.","","POSITIVE","An employee fell three stories down an unguarded elevator shaft and sustained a broken right ankle and various back injuries.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee fell three stories down an unguarded elevator shaft and sustained a broken right ankle and various back injuries.","ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0547","OSHA-SIR-2025087879","cf6f02e8e48713f48fb3eea80bed3ddea03b8b6c768888cb62bd6cffa6b8edb9","PASS1","SIF_POTENTIAL","An employee was chipping paint from the structure of a train track. An electric arc flash, caused by a passing train, burned the employee.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was chipping paint from the structure of a train track. An electric arc flash, caused by a passing train, burned the employee.","SUPPORTED","An employee was chipping paint from the structure of a train track. An electric arc flash, caused by a passing train, burned the employee.","SUPPORTED","An employee was chipping paint from the structure of a train track. An electric arc flash, caused by a passing train, burned the employee.","SUPPORTED","An employee was chipping paint from the structure of a train track. An electric arc flash, caused by a passing train, burned the employee.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was chipping paint from the structure of a train track. An electric arc flash, caused by a passing train, burned the employee.","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0548","OSHA-SIR-2017077045","342c6350d0bc7d1212bd075394b17aea48c534621cfdc74433e5dbcb606a8218","PASS1","NON_SIF_POTENTIAL","An employee was stepping onto the top rung of a steel 3-rung fixed ladder when he slipped and hit his shin resulting in a fractured tibia.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","An employee was stepping onto the top rung of a steel 3-rung fixed ladder when he slipped and hit his shin resulting in a fractured tibia.","SUPPORTED","An employee was stepping onto the top rung of a steel 3-rung fixed ladder when he slipped and hit his shin resulting in a fractured tibia.","UNKNOWN","","NOT_SUPPORTED","An employee was stepping onto the top rung of a steel 3-rung fixed ladder when he slipped and hit his shin resulting in a fractured tibia.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was stepping onto the top rung of a steel 3-rung fixed ladder when he slipped and hit his shin resulting in a fractured tibia.","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0549","OSHA-SIR-2025065351","ae513410f43d6c780e5cd4013c2b954aa8130683d2aeb7d83b407e9d5000a81d","PASS1","UNCERTAIN","","The narrative does not state the lift motion, force, height, or whether a fall exposure existed.","SUPPORTED","An employee was ascending the wind tower when their right arm was caught between the lift and the ladder. The employee sustained a right elbow injury and was hospitalized.","SUPPORTED","An employee was ascending the wind tower when their right arm was caught between the lift and the ladder. The employee sustained a right elbow injury and was hospitalized.","UNKNOWN","","UNKNOWN","An employee was ascending the wind tower when their right arm was caught between the lift and the ladder. The employee sustained a right elbow injury and was hospitalized.","The narrative does not state the lift motion, force, height, or whether a fall exposure existed.","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was ascending the wind tower when their right arm was caught between the lift and the ladder. The employee sustained a right elbow injury and was hospitalized.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was ascending the wind tower when their right arm was caught between the lift and the ladder. The employee sustained a right elbow injury and was hospitalized.","NOT_ESTABLISHED","","unresolved","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0550","OSHA-SIR-20241110225","6f8476ac0dd15f9b4b44ca1ef9b3c992db6142c122327ad702a8c9fadc7574b1","PASS1","SIF_POTENTIAL","An employee was troubleshooting an outage and removed a fuse from a 600-volt cabinet when an arc flash occurred that also started a fire. The employee sustained burns to their arm and hand.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was troubleshooting an outage and removed a fuse from a 600-volt cabinet when an arc flash occurred that also started a fire. The employee sustained burns to their arm and hand.","SUPPORTED","An employee was troubleshooting an outage and removed a fuse from a 600-volt cabinet when an arc flash occurred that also started a fire. The employee sustained burns to their arm and hand.","SUPPORTED","An employee was troubleshooting an outage and removed a fuse from a 600-volt cabinet when an arc flash occurred that also started a fire. The employee sustained burns to their arm and hand.","SUPPORTED","An employee was troubleshooting an outage and removed a fuse from a 600-volt cabinet when an arc flash occurred that also started a fire. The employee sustained burns to their arm and hand.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was troubleshooting an outage and removed a fuse from a 600-volt cabinet when an arc flash occurred that also started a fire. The employee sustained burns to their arm and hand.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was troubleshooting an outage and removed a fuse from a 600-volt cabinet when an arc flash occurred that also started a fire. The employee sustained burns to their arm and hand.","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0551","OSHA-SIR-2017043554","29f43331f7b71fff30e4bc815f3336ae1a25be10d55fb9b771d2a6a9054b32e7","PASS1","NON_SIF_POTENTIAL","An employee was servicing a bulldozer and attempting to grease a fitting located between the blade and the bulldozer. He slipped and his right ring finger was caught and amputated in a pinch point between the bulldozer and the blade.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","An employee was servicing a bulldozer and attempting to grease a fitting located between the blade and the bulldozer. He slipped and his right ring finger was caught and amputated in a pinch point between the bulldozer and the blade.","SUPPORTED","An employee was servicing a bulldozer and attempting to grease a fitting located between the blade and the bulldozer. He slipped and his right ring finger was caught and amputated in a pinch point between the bulldozer and the blade.","SUPPORTED","An employee was servicing a bulldozer and attempting to grease a fitting located between the blade and the bulldozer. He slipped and his right ring finger was caught and amputated in a pinch point between the bulldozer and the blade.","NOT_SUPPORTED","An employee was servicing a bulldozer and attempting to grease a fitting located between the blade and the bulldozer. He slipped and his right ring finger was caught and amputated in a pinch point between the bulldozer and the blade.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was servicing a bulldozer and attempting to grease a fitting located between the blade and the bulldozer. He slipped and his right ring finger was caught and amputated in a pinch point between the bulldozer and the blade.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
