"expansion_id","candidate_id","normalized_narrative_sha256","annotation_pass","sif_label","sif_evidence_excerpt","sif_rationale","hazard_energy_assessment","hazard_energy_evidence","personnel_exposure_assessment","personnel_exposure_evidence","barrier_failure_assessment","barrier_failure_evidence","credible_consequence_assessment","credible_consequence_evidence","uncertainty_reason","LSR01_target","LSR01_evidence","LSR01_violation_status","LSR01_unknown_reason","LSR02_target","LSR02_evidence","LSR02_violation_status","LSR02_unknown_reason","LSR03_target","LSR03_evidence","LSR03_violation_status","LSR03_unknown_reason","LSR04_target","LSR04_evidence","LSR04_violation_status","LSR04_unknown_reason","LSR05_target","LSR05_evidence","LSR05_violation_status","LSR05_unknown_reason","LSR06_target","LSR06_evidence","LSR06_violation_status","LSR06_unknown_reason","LSR07_target","LSR07_evidence","LSR07_violation_status","LSR07_unknown_reason","LSR08_target","LSR08_evidence","LSR08_violation_status","LSR08_unknown_reason","LSR09_target","LSR09_evidence","LSR09_violation_status","LSR09_unknown_reason","annotation_status","label_provenance","annotation_version","annotator_model","annotator_id","annotated_at_utc"
"EXP-V0.4-0120","OSHA-SIR-2024109928","bba4010daecf34d82791ffe6b33997cb9672985b02d1df11f73e8aa59493f50d","PASS2","NON_SIF_POTENTIAL","To prepare to change the oil for a truck, an employee removed a piece of plywood that was covering the pit used for oil changes. The employee fell into the pit, which was approximately 5 feet deep, resulting in a broken femur.","The described mechanism is sufficiently clear but does not support a credible fatal or life-altering consequence.","SUPPORTED","To prepare to change the oil for a truck, an employee removed a piece of plywood that was covering the pit used for oil changes. The employee fell into the pit, which was approximately 5 feet deep, resulting in a broken femur.","SUPPORTED","To prepare to change the oil for a truck, an employee removed a piece of plywood that was covering the pit used for oil changes. The employee fell into the pit, which was approximately 5 feet deep, resulting in a broken femur.","NOT_SUPPORTED","To prepare to change the oil for a truck, an employee removed a piece of plywood that was covering the pit used for oil changes. The employee fell into the pit, which was approximately 5 feet deep, resulting in a broken femur.","NOT_SUPPORTED","To prepare to change the oil for a truck, an employee removed a piece of plywood that was covering the pit used for oil changes. The employee fell into the pit, which was approximately 5 feet deep, resulting in a broken femur.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","To prepare to change the oil for a truck, an employee removed a piece of plywood that was covering the pit used for oil changes. The employee fell into the pit, which was approximately 5 feet deep, resulting in a broken femur.","ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0122","OSHA-SIR-2025077119","58f2f9cd595d002163045cab2c4d2ca87e5f21e287bc56f924735f70667ec8a8","PASS2","UNCERTAIN","","Material mechanism or exposure detail is missing, so credible SIF potential cannot be resolved.","SUPPORTED","An employee was moving lumber around a job site when he experienced symptoms of heat exhaustion and called an ambulance. He was hospitalized and received treatment for heat exhaustion.","SUPPORTED","An employee was moving lumber around a job site when he experienced symptoms of heat exhaustion and called an ambulance. He was hospitalized and received treatment for heat exhaustion.","UNKNOWN","","UNKNOWN","","The heat exposure intensity, duration, and progression needed to judge credible severe potential are not stated.","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","unresolved","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0129","OSHA-SIR-2025099471","6eb13159de3ce416d672e4c73fe58d89e29451ee14f4465adf57d97f0a6f57a6","PASS2","NON_SIF_POTENTIAL","An employee was stepping down from his truck when he slipped and fell, twisting his ankle. The employee's ankle was fractured and he was hospitalized.","The described mechanism is sufficiently clear but does not support a credible fatal or life-altering consequence.","SUPPORTED","An employee was stepping down from his truck when he slipped and fell, twisting his ankle. The employee's ankle was fractured and he was hospitalized.","SUPPORTED","An employee was stepping down from his truck when he slipped and fell, twisting his ankle. The employee's ankle was fractured and he was hospitalized.","NOT_SUPPORTED","An employee was stepping down from his truck when he slipped and fell, twisting his ankle. The employee's ankle was fractured and he was hospitalized.","NOT_SUPPORTED","An employee was stepping down from his truck when he slipped and fell, twisting his ankle. The employee's ankle was fractured and he was hospitalized.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0136","OSHA-SIR-2016065251","ae4ee632a8b2aa6e6ff983c65c6560ed952c086f1fd9277b02c12be948218b7b","PASS2","UNCERTAIN","","Material mechanism or exposure detail is missing, so credible SIF potential cannot be resolved.","SUPPORTED","An employee and a coworker were applying stucco from a scaffold to the exterior of a building. When the employee and his coworker stepped off the scaffold onto a canopy awning, the canopy came off, causing them to fall. The employee suffered a broken left ankle and tailbone, requiring hospitalization.","SUPPORTED","An employee and a coworker were applying stucco from a scaffold to the exterior of a building. When the employee and his coworker stepped off the scaffold onto a canopy awning, the canopy came off, causing them to fall. The employee suffered a broken left ankle and tailbone, requiring hospitalization.","UNKNOWN","","UNKNOWN","","The scaffold/canopy height and resulting fall energy are not stated.","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee and a coworker were applying stucco from a scaffold to the exterior of a building. When the employee and his coworker stepped off the scaffold onto a canopy awning, the canopy came off, causing them to fall. The employee suffered a broken left ankle and tailbone, requiring hospitalization.","UNKNOWN","","unresolved","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0138","OSHA-SIR-2016032136","2d8ec91b07353872d41f1b7f6c13d6cdfc5c59a5020e25ee91f8ac394e6d0e72","PASS2","UNCERTAIN","","Material mechanism or exposure detail is missing, so credible SIF potential cannot be resolved.","SUPPORTED","An employee was unloading a truck/trailer when the employee fell to the pavement, fracturing the lower left leg and requiring hospitalization.","SUPPORTED","An employee was unloading a truck/trailer when the employee fell to the pavement, fracturing the lower left leg and requiring hospitalization.","UNKNOWN","","UNKNOWN","","The narrative does not state whether this was a same-level fall or a fall from the truck/trailer, or give a height.","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","UNKNOWN","","UNKNOWN","The narrative does not state whether the employee fell from the truck/trailer or at the same level.","unresolved","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0146","OSHA-SIR-20171110929","f5035350098969890e9a85c42ba6152ce36a7137d11419336e4f06277519247a","PASS2","SIF_POTENTIAL","An employee was standing on the rear left platform of a refuse truck. His right leg was on the truck's tailgate while the sweep blade was operating. The sweep blade then struck and lacerated his upper right leg.","The described mechanism and personnel exposure support a credible fatal or life-altering consequence.","SUPPORTED","An employee was standing on the rear left platform of a refuse truck. His right leg was on the truck's tailgate while the sweep blade was operating. The sweep blade then struck and lacerated his upper right leg.","SUPPORTED","An employee was standing on the rear left platform of a refuse truck. His right leg was on the truck's tailgate while the sweep blade was operating. The sweep blade then struck and lacerated his upper right leg.","SUPPORTED","An employee was standing on the rear left platform of a refuse truck. His right leg was on the truck's tailgate while the sweep blade was operating. The sweep blade then struck and lacerated his upper right leg.","SUPPORTED","An employee was standing on the rear left platform of a refuse truck. His right leg was on the truck's tailgate while the sweep blade was operating. The sweep blade then struck and lacerated his upper right leg.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was standing on the rear left platform of a refuse truck. His right leg was on the truck's tailgate while the sweep blade was operating. The sweep blade then struck and lacerated his upper right leg.","UNKNOWN","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0150","OSHA-SIR-2025065219","c3e0c634d2c283c6e5bdb657683cb8348c601c48e8f81624903bb65769c62f8e","PASS2","SIF_POTENTIAL","An employee was opening a pig trap receiver during pigging operations when they were struck by metal grating. The employee sustained a right leg fracture.","The described mechanism and personnel exposure support a credible fatal or life-altering consequence.","SUPPORTED","An employee was opening a pig trap receiver during pigging operations when they were struck by metal grating. The employee sustained a right leg fracture.","SUPPORTED","An employee was opening a pig trap receiver during pigging operations when they were struck by metal grating. The employee sustained a right leg fracture.","SUPPORTED","An employee was opening a pig trap receiver during pigging operations when they were struck by metal grating. The employee sustained a right leg fracture.","SUPPORTED","An employee was opening a pig trap receiver during pigging operations when they were struck by metal grating. The employee sustained a right leg fracture.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was opening a pig trap receiver during pigging operations when they were struck by metal grating. The employee sustained a right leg fracture.","UNKNOWN","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was opening a pig trap receiver during pigging operations when they were struck by metal grating. The employee sustained a right leg fracture.","UNKNOWN","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0155","OSHA-SIR-20171010433","f3d23e3cc65ddc70bd0d47759da463485d268b1a53e7689be87d4b3209780c8b","PASS2","NON_SIF_POTENTIAL","An employee was feeding a military dog. The employee approached the kennel, placed the pan on the floor, and unlatched the gate to allow the military dog to come out to eat. Before the employee could get the gate closed, the military dog bypassed the gate and bit the employee on the left side of the abdomen, right wrist, palm, and pinky finger, causing pressure bites, punctures, and multiple lacerations.","The described mechanism is sufficiently clear but does not support a credible fatal or life-altering consequence.","SUPPORTED","An employee was feeding a military dog. The employee approached the kennel, placed the pan on the floor, and unlatched the gate to allow the military dog to come out to eat. Before the employee could get the gate closed, the military dog bypassed the gate and bit the employee on the left side of the abdomen, right wrist, palm, and pinky finger, causing pressure bites, punctures, and multiple lacerations.","SUPPORTED","An employee was feeding a military dog. The employee approached the kennel, placed the pan on the floor, and unlatched the gate to allow the military dog to come out to eat. Before the employee could get the gate closed, the military dog bypassed the gate and bit the employee on the left side of the abdomen, right wrist, palm, and pinky finger, causing pressure bites, punctures, and multiple lacerations.","NOT_SUPPORTED","An employee was feeding a military dog. The employee approached the kennel, placed the pan on the floor, and unlatched the gate to allow the military dog to come out to eat. Before the employee could get the gate closed, the military dog bypassed the gate and bit the employee on the left side of the abdomen, right wrist, palm, and pinky finger, causing pressure bites, punctures, and multiple lacerations.","NOT_SUPPORTED","An employee was feeding a military dog. The employee approached the kennel, placed the pan on the floor, and unlatched the gate to allow the military dog to come out to eat. Before the employee could get the gate closed, the military dog bypassed the gate and bit the employee on the left side of the abdomen, right wrist, palm, and pinky finger, causing pressure bites, punctures, and multiple lacerations.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0156","OSHA-SIR-20181111720","f59c18f27094fb050c45e74bb986c620a8331f32f937b4f48d7a78d8c47a2af4","PASS2","SIF_POTENTIAL","An employee was installing rubber roof material at the edge of a roof. He fell to the ground 39 feet below, suffering a broken pelvis.","The described mechanism and personnel exposure support a credible fatal or life-altering consequence.","SUPPORTED","An employee was installing rubber roof material at the edge of a roof. He fell to the ground 39 feet below, suffering a broken pelvis.","SUPPORTED","An employee was installing rubber roof material at the edge of a roof. He fell to the ground 39 feet below, suffering a broken pelvis.","SUPPORTED","An employee was installing rubber roof material at the edge of a roof. He fell to the ground 39 feet below, suffering a broken pelvis.","SUPPORTED","An employee was installing rubber roof material at the edge of a roof. He fell to the ground 39 feet below, suffering a broken pelvis.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was installing rubber roof material at the edge of a roof. He fell to the ground 39 feet below, suffering a broken pelvis.","UNKNOWN","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0161","OSHA-SIR-2021097727","03f6f3ac7c94f0fba747ccaeb787b50d6981afff60bb05e004b16bb7c5594567","PASS2","SIF_POTENTIAL","An employee was cleaning a food preparation machine. A blade in the machine lacerated her right index and middle fingers resulting in partial amputation.","The described mechanism and personnel exposure support a credible fatal or life-altering consequence.","SUPPORTED","An employee was cleaning a food preparation machine. A blade in the machine lacerated her right index and middle fingers resulting in partial amputation.","SUPPORTED","An employee was cleaning a food preparation machine. A blade in the machine lacerated her right index and middle fingers resulting in partial amputation.","SUPPORTED","An employee was cleaning a food preparation machine. A blade in the machine lacerated her right index and middle fingers resulting in partial amputation.","SUPPORTED","An employee was cleaning a food preparation machine. A blade in the machine lacerated her right index and middle fingers resulting in partial amputation.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was cleaning a food preparation machine. A blade in the machine lacerated her right index and middle fingers resulting in partial amputation.","UNKNOWN","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0169","OSHA-SIR-2023087359","a16095e7060fcf159506cea24958f901409f9756ee93d1c013a9158c5a71ea66","PASS2","SIF_POTENTIAL","An employee was working in a warehouse yard when his left leg got caught between a yard truck and a trailer, resulting in a fracture to the left lower leg that required surgery and hospitalization.","The described mechanism and personnel exposure support a credible fatal or life-altering consequence.","SUPPORTED","An employee was working in a warehouse yard when his left leg got caught between a yard truck and a trailer, resulting in a fracture to the left lower leg that required surgery and hospitalization.","SUPPORTED","An employee was working in a warehouse yard when his left leg got caught between a yard truck and a trailer, resulting in a fracture to the left lower leg that required surgery and hospitalization.","SUPPORTED","An employee was working in a warehouse yard when his left leg got caught between a yard truck and a trailer, resulting in a fracture to the left lower leg that required surgery and hospitalization.","SUPPORTED","An employee was working in a warehouse yard when his left leg got caught between a yard truck and a trailer, resulting in a fracture to the left lower leg that required surgery and hospitalization.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","UNKNOWN","","UNKNOWN","The narrative does not state whether the yard truck was being driven or moving.","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was working in a warehouse yard when his left leg got caught between a yard truck and a trailer, resulting in a fracture to the left lower leg that required surgery and hospitalization.","UNKNOWN","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0171","OSHA-SIR-2023076804","95a6b22029b5415621615e36434ba5dbbcf01d27a978aa16869d3c1473edef4c","PASS2","SIF_POTENTIAL","An employee was seated near tables, waiting for product to be delivered. A forklift struck the tables, pinning the employee between a table and a wall-mounted shelf. The employee sustained a fractured left index finger and a laceration.","The described mechanism and personnel exposure support a credible fatal or life-altering consequence.","SUPPORTED","An employee was seated near tables, waiting for product to be delivered. A forklift struck the tables, pinning the employee between a table and a wall-mounted shelf. The employee sustained a fractured left index finger and a laceration.","SUPPORTED","An employee was seated near tables, waiting for product to be delivered. A forklift struck the tables, pinning the employee between a table and a wall-mounted shelf. The employee sustained a fractured left index finger and a laceration.","SUPPORTED","An employee was seated near tables, waiting for product to be delivered. A forklift struck the tables, pinning the employee between a table and a wall-mounted shelf. The employee sustained a fractured left index finger and a laceration.","SUPPORTED","An employee was seated near tables, waiting for product to be delivered. A forklift struck the tables, pinning the employee between a table and a wall-mounted shelf. The employee sustained a fractured left index finger and a laceration.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was seated near tables, waiting for product to be delivered. A forklift struck the tables, pinning the employee between a table and a wall-mounted shelf. The employee sustained a fractured left index finger and a laceration.","UNKNOWN","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was seated near tables, waiting for product to be delivered. A forklift struck the tables, pinning the employee between a table and a wall-mounted shelf. The employee sustained a fractured left index finger and a laceration.","UNKNOWN","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0174","OSHA-SIR-20181212446","61204136b3e4f863056c02a76d97ae3e78b9bd0e40887c422f5ea6d6c7c137f6","PASS2","UNCERTAIN","","Material mechanism or exposure detail is missing, so credible SIF potential cannot be resolved.","UNKNOWN","","UNKNOWN","","UNKNOWN","","UNKNOWN","","The narrative states an injury but provides no causal hazard, energy, or barrier-failure mechanism.","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","unresolved","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0175","OSHA-SIR-2024053901","9dde79ddfcec8b34220527b8adf29408accdf9f805c76ff58c94367e22dca334","PASS2","SIF_POTENTIAL","An employee was helping to manually move two helicopters that were being shipped as cargo. Once the helicopters arrived at the staging area, the load team started the process of lowering the helicopters landing skids to the ground by disengaging the ground handling wheels. The injured employee removed a safety pin to disengage the wheels when the wheel rotation bar slipped from another employee's hand and struck him in the head, partially severing his left ear. He then fell back, striking his head. He was hospitalized with a skull fracture and a brain bleed.","The described mechanism and personnel exposure support a credible fatal or life-altering consequence.","SUPPORTED","An employee was helping to manually move two helicopters that were being shipped as cargo. Once the helicopters arrived at the staging area, the load team started the process of lowering the helicopters landing skids to the ground by disengaging the ground handling wheels. The injured employee removed a safety pin to disengage the wheels when the wheel rotation bar slipped from another employee's hand and struck him in the head, partially severing his left ear. He then fell back, striking his head. He was hospitalized with a skull fracture and a brain bleed.","SUPPORTED","An employee was helping to manually move two helicopters that were being shipped as cargo. Once the helicopters arrived at the staging area, the load team started the process of lowering the helicopters landing skids to the ground by disengaging the ground handling wheels. The injured employee removed a safety pin to disengage the wheels when the wheel rotation bar slipped from another employee's hand and struck him in the head, partially severing his left ear. He then fell back, striking his head. He was hospitalized with a skull fracture and a brain bleed.","SUPPORTED","An employee was helping to manually move two helicopters that were being shipped as cargo. Once the helicopters arrived at the staging area, the load team started the process of lowering the helicopters landing skids to the ground by disengaging the ground handling wheels. The injured employee removed a safety pin to disengage the wheels when the wheel rotation bar slipped from another employee's hand and struck him in the head, partially severing his left ear. He then fell back, striking his head. He was hospitalized with a skull fracture and a brain bleed.","SUPPORTED","An employee was helping to manually move two helicopters that were being shipped as cargo. Once the helicopters arrived at the staging area, the load team started the process of lowering the helicopters landing skids to the ground by disengaging the ground handling wheels. The injured employee removed a safety pin to disengage the wheels when the wheel rotation bar slipped from another employee's hand and struck him in the head, partially severing his left ear. He then fell back, striking his head. He was hospitalized with a skull fracture and a brain bleed.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was helping to manually move two helicopters that were being shipped as cargo. Once the helicopters arrived at the staging area, the load team started the process of lowering the helicopters landing skids to the ground by disengaging the ground handling wheels. The injured employee removed a safety pin to disengage the wheels when the wheel rotation bar slipped from another employee's hand and struck him in the head, partially severing his left ear. He then fell back, striking his head. He was hospitalized with a skull fracture and a brain bleed.","UNKNOWN","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
"EXP-V0.4-0182","OSHA-SIR-20181111676","71a27cbdfc799e6b0be85f07b20500e9ba76a9d747ce62f176a574548d2abeab","PASS2","SIF_POTENTIAL","An employee was replacing the bolts that held the tongue to the main frame. The trailer was on the jack stands. Using the torch, he cut out the bolts on the left side then cut out the bolts on the right side. Some slag was still holding the tongue frame to the main frame. The employee used a bar to pry them apart when the front of the trailer fell off the jack stands and onto his foot breaking all five toes.","The described mechanism and personnel exposure support a credible fatal or life-altering consequence.","SUPPORTED","An employee was replacing the bolts that held the tongue to the main frame. The trailer was on the jack stands. Using the torch, he cut out the bolts on the left side then cut out the bolts on the right side. Some slag was still holding the tongue frame to the main frame. The employee used a bar to pry them apart when the front of the trailer fell off the jack stands and onto his foot breaking all five toes.","SUPPORTED","An employee was replacing the bolts that held the tongue to the main frame. The trailer was on the jack stands. Using the torch, he cut out the bolts on the left side then cut out the bolts on the right side. Some slag was still holding the tongue frame to the main frame. The employee used a bar to pry them apart when the front of the trailer fell off the jack stands and onto his foot breaking all five toes.","SUPPORTED","An employee was replacing the bolts that held the tongue to the main frame. The trailer was on the jack stands. Using the torch, he cut out the bolts on the left side then cut out the bolts on the right side. Some slag was still holding the tongue frame to the main frame. The employee used a bar to pry them apart when the front of the trailer fell off the jack stands and onto his foot breaking all five toes.","SUPPORTED","An employee was replacing the bolts that held the tongue to the main frame. The trailer was on the jack stands. Using the torch, he cut out the bolts on the left side then cut out the bolts on the right side. Some slag was still holding the tongue frame to the main frame. The employee used a bar to pry them apart when the front of the trailer fell off the jack stands and onto his foot breaking all five toes.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was replacing the bolts that held the tongue to the main frame. The trailer was on the jack stands. Using the torch, he cut out the bolts on the left side then cut out the bolts on the right side. Some slag was still holding the tongue frame to the main frame. The employee used a bar to pry them apart when the front of the trailer fell off the jack stands and onto his foot breaking all five toes.","ESTABLISHED","","POSITIVE","An employee was replacing the bolts that held the tongue to the main frame. The trailer was on the jack stands. Using the torch, he cut out the bolts on the left side then cut out the bolts on the right side. Some slag was still holding the tongue frame to the main frame. The employee used a bar to pry them apart when the front of the trailer fell off the jack stands and onto his foot breaking all five toes.","NOT_ESTABLISHED","","POSITIVE","An employee was replacing the bolts that held the tongue to the main frame. The trailer was on the jack stands. Using the torch, he cut out the bolts on the left side then cut out the bolts on the right side. Some slag was still holding the tongue frame to the main frame. The employee used a bar to pry them apart when the front of the trailer fell off the jack stands and onto his foot breaking all five toes.","UNKNOWN","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass2-batch-01","2026-09-10T19:16:30Z"
