expansion_id,candidate_id,source,source_record_id,source_year,report_type_if_known,activity_if_known,location_if_known,narrative,source_native_outcome,source_native_classification,duplicate_group,normalized_narrative_sha256,retrieval_strata,primary_stratum,length_band,partition,selection_basis
EXP-V0.4-0516,OSHA-SIR-2016076860,OSHA_SIR,2016076860,2016,Incident,Injured by object breaking in hand ,"DAYTONA BEACH, FLORIDA","An employee and his maintenance team were preparing an apartment for a new tenant, which required removing a toilet. As the employee and a coworker lifted the ceramic toilet onto a dumpster, it hit the edge of the dumpster and broke, lacerating his right forearm. He was hospitalized for surgery.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b49b31c9a1f8,ae01af655f204f0729a514f21ba70ea027aed084b4cbc13296e43f2220ccfbe3,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0517,OSHA-SIR-2023031982,OSHA_SIR,2023031982,2023,Incident,Stings and venomous bites,"TAMPA, FLORIDA",An employee was servicing an HVAC system when they were bit on the right shin by a water moccasin.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-ee2209045a95,39329e6fdb52784ba30b371ef03b0846fb08ac162df7f516fb6d36e5701f6d31,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0518,OSHA-SIR-2016053844,OSHA_SIR,2016053844,2016,Incident,"Fall from collapsing structure or equipment, unspecified","LUBBOCK, TEXAS","Two employees were working on a scaffolding system that toppled over injuring both employees on May 5, 2016, at approximately 0930 hours. One employee fell directly onto a small structure near the scaffold and suffered a broken pelvis, shoulder, ribs, and wrist on his right side. The employee was hospitalized for treatment of his injuries. The second employee fell directly on the bare ground and suffered a small laceration on his leg. The second employee was treated and released.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-55f6e2ba8b82,4e4126baac421a6a0d434e90505dbd478f76edec48c7596ed35beaaaa3969487,LSR09,LSR09,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0519,OSHA-SIR-2019076777,OSHA_SIR,2019076777,2019,Incident,"Other jump to lower level, unspecified","ALLEN, TEXAS",An employee was climbing a ladder when it moved. She jumped off to avoid a fall and suffered a broken ankle and minor cuts to the face and arms.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-9519abfcaf23,f6ef1c0375556f5a6828f01986887d7c23a5f16e0d9c62a81b0051e46d677e4d,LSR09;HAZARD_TERM_POSSIBLE_NON_SIF,LSR09,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0520,OSHA-SIR-2016043441,OSHA_SIR,2016043441,2016,Incident,Overexertion in lifting-single episode,"WEST ISLIP, NEW YORK","While lifting a patient in the bathroom, an employee fractured her back.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-5ddf719a3122,402e6f3cf9b27336637241a8fbf0974e62428b15fdca5d58f6a1e782a773236d,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0521,OSHA-SIR-2021021214,OSHA_SIR,2021021214,2021,Incident,"Struck by swinging or slipping object, other than handheld, n.e.c.","LAGRANGE, GEORGIA","An employee was using a wireless remote to operate an overhead gantry crane with a load. The load moved toward him and pinned him against a die, breaking his pelvis.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-eac77301cebe,7c996ba78f086296c29881350a59e3487fc07f6c8f740d704152816d13af99e3,LSR06;LSR07,LSR06,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0522,OSHA-SIR-2017043535,OSHA_SIR,2017043535,2017,Incident,"Jack-knifed or overturned, roadway","BLYTHEVILLE, ARKANSAS","An employee was driving a haul truck when the vehicle drove off the road and overturned. The employee struck his head on the cab of the truck, suffering a forehead laceration and compression fracture to his cervical vertebrae.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c7341b15df16,b6c53d413f9eafd79f1095c9ffb30ff9d8974211ab6837ccfc949a50a18b169b,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0523,OSHA-SIR-2017054029,OSHA_SIR,2017054029,2017,Incident,"Struck by dislodged flying object, particle","YOAKUM, TEXAS","An employee was unloading salt water from the truck-mounted storage tank. As the employee removed the pressurized tank cap, it struck him on the right side of his torso resulting in injuries to his ribs and liver (right side).",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b1c380fa6e89,cd3942e14d942c3b185d2a70f5369d1dc229eb5b86b745018482f6097f965b50,LSR02;LSR03,LSR02,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0524,OSHA-SIR-2019021267,OSHA_SIR,2019021267,2019,Incident,"Fall or jump from vehicle in normal operation, nonroadway","FORT WORTH, TEXAS",An employee was inside a crane positioned on top of a sink hole when the crane tipped over. The employee jumped out of the cab and suffered a hairline fracture to his right leg.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c74a07c777e2,078eab76279c5c537289d2c2d7873c7b8030955366488260846ec83a96ba18e0,LSR07,LSR07,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0525,OSHA-SIR-2020054690,OSHA_SIR,2020054690,2020,Incident,"Pedestrian struck by vehicle in work zone, unspecified","BUFFALO, NEW YORK","An employee was hanging a piece of rubber matting on the right rear corner of a milling machine. The track on the machine ran over her right foot, fracturing it and smashing the toes.",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-c838c36b7efa,f89f4010f05b5be3e83650b8194e7069bb5cc7ad4ab6cc9520b26d566783a3a4,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0526,OSHA-SIR-2020109551,OSHA_SIR,2020109551,2020,Incident,Compressed or pinched by shifting objects or equipment,"SEA ISLAND, GEORGIA",An employee was unloading a spring-loaded fork on a powered industrial truck (PIT). A dislodged spring partially amputated his right ring fingertip. The employee was hospitalized and required surgery.,Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-f61ea6e6e7a3,6d57dd6541c3b1cf4f2c162209ba696f0ac00bd6eb5917491218c8de71172471,LSR02;LSR03,LSR02,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0527,OSHA-SIR-2016098312,OSHA_SIR,2016098312,2016,Incident,Other fall to lower level 26 to 30 feet,"LEWISBURG, PENNSYLVANIA","An temporary employee was working on a roofing job, slipped on the wet metal roof, and fell 26 feet to the ground. The employee suffered a broken hip and fractured vertebrae (L1 and L2) and was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-7e049070258a,a775e19454de7b62ce53b0ed8a28ebcf783bcb6be5e0a74090f1348e1cfa6c66,LSR09;HIGH_RISK,LSR09,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0528,OSHA-SIR-2021075666,OSHA_SIR,2021075666,2021,Incident,"Jack-knifed or overturned, nonroadway","ELLICOTTVILLE, NEW YORK",An employee was driving an all terrain vehicle (ATV) to the driving range when he hit a patch of gravel that caused the ATV to overturn on top of him. The employee was hospitalized for a fractured left ankle as well as lacerations and abrasions to his leg and forearm.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-a69558ae2775,1388e90550b71ced3395f4b7c011df412392941abb5c06b9914a4fb108af0e3f,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0529,OSHA-SIR-20201110556,OSHA_SIR,20201110556,2020,Incident,"Struck by powered vehicle-nontransport, unspecified","HOMESTEAD, FLORIDA","An employee was working near a backhoe. The boom came down and struck the employee's right foot, breaking it.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-b47de71a7800,26f5aec21b510a4f10ec2161656fabfa717450fccef0bd00f068977401cfb6d9,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0530,OSHA-SIR-2020065582,OSHA_SIR,2020065582,2020,Incident,Struck by object or equipment dropped by other person,"TEXAS CITY, TEXAS","Two employees were removing a door from a control room to take out a refrigerator while another employee was lying on the ground removing screws to disassemble a countertop. The door was let go and it fell over, striking the employee that was lying on the ground. The injured employee was hospitalized with a broken lower left leg and a dislocated ankle.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-01e7bf3c684d,6a9b33d9e9da0e0d4724a384960c68665a7d78e5d30433328e12925d4a338d8c,GENERAL,GENERAL,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0531,OSHA-SIR-2022065209,OSHA_SIR,2022065209,2022,Incident,"Ignition of vapors, gases, or liquids","COYANOSA, TEXAS",An employee lit a cigarette lighter to check the volume of chemical in an ISO tank. The flame ignited the remaining vapors in the ISO tank causing a flash fire. The employee suffered second degree burns on the face and arms.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-fb8a301cf3ed,f0f73252b84956e9db3e028c8babcd7a7c0d4c2ec9577252d474a8b82e9a3281,LSR02,LSR02,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0532,OSHA-SIR-2022109233,OSHA_SIR,2022109233,2022,Incident,"Fall on same level due to tripping, unspecified","BATON ROUGE, LOUISIANA","An employee was trying to clear a spent sulfuric acid line. As he tried to remove a flange on the line, there was a sudden pressure release and acid sprayed onto his face and neck; he then tripped and fell. He suffered chemical burns to the face and neck and a broken ankle/lower leg.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-5398ad47b221,9fd2be094a3fd3abb85f16c0c64cef24cb26cdf6bd25a131c115907ce8789998,LSR06;HIGH_RISK;HAZARD_TERM_POSSIBLE_NON_SIF,LSR06,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0533,OSHA-SIR-2023109373,OSHA_SIR,2023109373,2023,Incident,"Contact with objects and equipment, unspecified","GRAFTON, NORTH DAKOTA",A temporary employee was putting a choker tube on a piler. A C-door was lowered onto their right foot. The employee's foot was crushed.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-1f2f3b64b40e,071f56f00817c0d78ca1dfd28c73ad9d4929e56193ab19f972c30c3e56681e11,LSR06;HIGH_RISK,LSR06,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0534,OSHA-SIR-2024010835,OSHA_SIR,2024010835,2024,Incident, Struck by falling object  unspecified,"NORTH MIAMI BEACH, FLORIDA",Concrete tables were being moved from one floor to another. A table had been secured with a table jack so that a screw jack could be removed. The table fell and crushed an employee's right hand.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-e289fe36ae6d,7d9ef26993598290df6aef01d398e525e2fff780b28be64af94ba454023574e8,LSR06;HIGH_RISK,LSR06,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0535,OSHA-SIR-2022054223,OSHA_SIR,2022054223,2022,Incident,"Fire, unspecified","BROOKLYN, NEW YORK","An employee was cutting a fitting on a gas tank using a handheld grinder. A spark from the grinder caused a fire, and the employee suffered burns to the legs and elbow.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-4cd8ea1cb6f4,435f3cdf250135b59875cd8f7a4e7965ea917318d68c0551c7d882217a5d6833,LSR02;LSR05,LSR02,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0536,OSHA-SIR-2021054326,OSHA_SIR,2021054326,2021,Incident,"Fall on same level, unspecified","LUBBOCK, TEXAS","While leaving work and heading to a vehicle, an employee fell forward in the parking lot hitting her face and head on the concrete. The employee was hospitalized with a laceration to the left brow, a broken nose, and a spinal fracture.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-48d840f6a248,fdfe839cbf1bb9cf94549c8e985f39fb848100def3213f1f86f50158cf77c1dd,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0537,OSHA-SIR-20181212628,OSHA_SIR,20181212628,2018,Incident,"Collision between a moving and standing vehicle, nonroadway","SPRINGFIELD, MISSOURI","On December 9, 2018, an employee operating a stand-up pallet jack in the stand-up pallet jack parking area backed up his machine and struck another parked stand-up pallet jack. His foot was pinched between the two pallet jacks. The employee was hospitalized with a lacerated and broken left big toe.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-dba74e807d24,9b383519d826dc6c12ff4232c9636c98c8d41f511cb61ba0b6e6dd80e00b1b77,HAZARD_TERM_POSSIBLE_NON_SIF,HAZARD_TERM_POSSIBLE_NON_SIF,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0538,OSHA-SIR-2022075834,OSHA_SIR,2022075834,2022,Incident,"Overexertion and bodily reaction, unspecified","ALLENTOWN, PENNSYLVANIA","An employee was kneeling to turn off a valve at a gas meter. When he stood up, he felt pain in his neck, back, and legs. The employee then fell to the ground.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-cab4cd10816c,2a945d6b216ed111fa9ab9cefa9707ec976800064fb32fd86b3dac81486566e4,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0539,OSHA-SIR-2020088163,OSHA_SIR,2020088163,2020,Incident,Fall on same level due to tripping over self,"TOMS RIVER, NEW JERSEY",An employee tripped and fell while carrying a medication tray. She landed on the ground and suffered a broken left patella.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-916670c11ac4,7390edbc268d8c6ea88f65794363b2f131dad3f2b9828230584664187ead53d8,GENERAL,GENERAL,short,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0540,OSHA-SIR-2023010305,OSHA_SIR,2023010305,2023,Incident,"Struck, caught, or crushed in other collapsing structure or equipment","RIVER FALLS, WISCONSIN","On January 11, 2023, at approximately 1:30 p.m., an employee and a non-employee were visually inspecting 70-foot-long wooden roof trusses from ground-level when the trusses collapsed and landed on both individuals. The employee sustained a fractured pelvis and broken ribs.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-81ec7157ea08,398ab88b32d7d7ebcaec01367e6826bfeec7cc66b97040d78c6e7059b7737777,LSR09,LSR09,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0541,OSHA-SIR-2025043125,OSHA_SIR,2025043125,2025,Incident, Fall on same level resulting in exposure or contact ,"SAINT LOUIS, MISSOURI","An employee was unloading a client vehicle when the vehicle started rolling. The employee ran to the front of the vehicle trying to stop it but he fell down and the vehicle then rolled over his foot. The employee sustained a fractured toe, a left tibia fracture and puncture of the skin. The employee was hospitalized.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-7d03135a9803,29da7d5b9fbfd9e0f21dabdea0947956f5cd76b8c373757aa7e0531b14eb6673,LSR03;HAZARD_TERM_POSSIBLE_NON_SIF,LSR03,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0542,OSHA-SIR-2020065646,OSHA_SIR,2020065646,2020,Incident,Struck against moving part of machinery or equipment,"COVINGTON, GEORGIA",An employee was changing the trash bag on a shim vacuum when he attempted to check the vacuum impeller for a clog. The moving impeller blades then amputated his right ring fingertip and 1 inch from his right index fingertip. The vacuum was energized at the time of the incident.,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-703909698d1f,16f792997c66e1d8695f14d6a03131c4a09c2a31c9b8ef09bb558db30372356a,LSR04,LSR04,medium,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
EXP-V0.4-0543,OSHA-SIR-2023065648,OSHA_SIR,2023065648,2023,Incident,"Jack-knifed or overturned, nonroadway","MIAMI, FLORIDA","An employee was driving a utility vehicle tractor on the right side of the road to return to the farm after pulling plants. The vehicle drove onto a pile of asphalt with a white plastic covering, causing the vehicle to tip over. The handrail the employee was holding onto crushed her fingers. The employee suffered an open fracture to her left middle and ring fingers, that required partial amputation.",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00,OSHA severe injury report,osha-text-ff8546ca5dde,0f6da0089a5b551f1a5ffd622423c113ab7ad52a30ca98918f0de7e1753be302,LSR03;LSR06;HIGH_RISK,LSR03,long,train_addition,deterministic_diversity_and_keyword_retrieval_before_annotation_no_model_predictions
